Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	Predicted	Filename	Score	Key	Classification	Begin Time (s)	End Time (s)	spect_key
476	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170507T003738.126911524.126925524.sel.476.ch01.spectrogram.jpg	0.99987	20170506T070000Z_20170507T070000Z	bdf	2258.73975	2259.78525	MARS-20170507T000000Z-2khz.476
827	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170507T035103.150121267.150135267.sel.827.ch01.spectrogram.jpg	0.9923	20170506T070000Z_20170507T070000Z	bdf	13863.56025	13864.70775	MARS-20170507T000000Z-2khz.827
827	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170507T035103.150121267.150135267.sel.827.ch01.spectrogram.jpg	0.9923	20170506T070000Z_20170507T070000Z	bdf	13863.56025	13864.70775	MARS-20170507T000000Z-2khz.827
831	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170507T035425.150525391.150539391.sel.831.ch01.spectrogram.jpg	0.99934	20170506T070000Z_20170507T070000Z	bdf	14065.11225	14067.27975	MARS-20170507T000000Z-2khz.831
965	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170507T044014.156023217.156037217.sel.965.ch01.spectrogram.jpg	0.99982	20170506T070000Z_20170507T070000Z	bdf	16814.57325	16815.64425	MARS-20170507T000000Z-2khz.965
994	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170507T045056.157311324.157325324.sel.994.ch01.spectrogram.jpg	0.99817	20170506T070000Z_20170507T070000Z	bdf	17456.07675	17462.24775	MARS-20170507T000000Z-2khz.994
994	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170507T045056.157311324.157325324.sel.994.ch01.spectrogram.jpg	0.99817	20170506T070000Z_20170507T070000Z	bdf	17456.07675	17462.24775	MARS-20170507T000000Z-2khz.994
1041	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170507T052356.161268261.161282261.sel.1041.ch01.spectrogram.jpg	0.99959	20170506T070000Z_20170507T070000Z	bdf	19436.94225	19438.31925	MARS-20170507T000000Z-2khz.1041
1046	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170507T052602.161521221.161535221.sel.1046.ch01.spectrogram.jpg	0.98221	20170506T070000Z_20170507T070000Z	bdf	19562.83575	19565.38575	MARS-20170507T000000Z-2khz.1046
1058	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20170507T053140.162197226.162211226.sel.1058.ch01.spectrogram.jpg	0.95039	20170506T070000Z_20170507T070000Z	bdf	19900.71075	19903.51575	MARS-20170507T000000Z-2khz.1058
1104	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170507T054615.163946373.163960373.sel.1104.ch01.spectrogram.jpg	0.98575	20170506T070000Z_20170507T070000Z	bdf	20775.84525	20777.52825	MARS-20170507T000000Z-2khz.1104
1300	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20170507T065540.172276228.172290228.sel.1300.ch01.spectrogram.jpg	0.99992	20170506T070000Z_20170507T070000Z	bdf	24940.02075	24943.20825	MARS-20170507T000000Z-2khz.1300
