Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	Predicted	Filename	Score	Key	Classification	Begin Time (s)	End Time (s)	spect_key
10	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160703T071441.1756912.1770912.sel.10.ch01.spectrogram.jpg	0.99499	20160703T070000Z_20160704T070000Z	bdt	26081.20425	26082.70875	MARS-20160703T000000Z-2khz.10
51	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20160703T083813.11781523.11795523.sel.51.ch01.spectrogram.jpg	0.98547	20160703T070000Z_20160704T070000Z	bdf	31093.66275	31094.86125	MARS-20160703T000000Z-2khz.51
114	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20160703T103402.25678335.25692335.sel.114.ch01.spectrogram.jpg	0.95378	20160703T070000Z_20160704T070000Z	bdf	38042.13225	38043.20325	MARS-20160703T000000Z-2khz.114
124	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160703T110133.28982242.28996242.sel.124.ch01.spectrogram.jpg	0.6543899999999999	20160703T070000Z_20160704T070000Z	bdf	39693.38475	39695.85825	MARS-20160703T000000Z-2khz.124
124	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160703T110133.28982242.28996242.sel.124.ch01.spectrogram.jpg	0.6543899999999999	20160703T070000Z_20160704T070000Z	bdf	39693.38475	39695.85825	MARS-20160703T000000Z-2khz.124
301	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20160703T150912.58699356.58713356.sel.301.ch01.spectrogram.jpg	0.95582	20160703T070000Z_20160704T070000Z	bdf	54552.66825	54553.68825	MARS-20160703T000000Z-2khz.301
301	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20160703T150912.58699356.58713356.sel.301.ch01.spectrogram.jpg	0.95582	20160703T070000Z_20160704T070000Z	bdf	54552.66825	54553.68825	MARS-20160703T000000Z-2khz.301
368	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20160703T170906.73086532.73100532.sel.368.ch01.spectrogram.jpg	0.99988	20160703T070000Z_20160704T070000Z	bdf	61746.19275	61747.34025	MARS-20160703T000000Z-2khz.368
380	Spectrogram 1	1	20.0	120.0	bdt	/tmp/tmpu6uqz1jf/images/20160703T173312.75981445.75995445.sel.380.ch01.spectrogram.jpg	0.67883	20160703T070000Z_20160704T070000Z	bdf	63192.06825	63196.37775	MARS-20160703T000000Z-2khz.380
386	Spectrogram 1	1	20.0	120.0	bdf	/tmp/tmpu6uqz1jf/images/20160703T174643.77601843.77615843.sel.386.ch01.spectrogram.jpg	0.99752	20160703T070000Z_20160704T070000Z	bdf	64003.65675	64005.18675	MARS-20160703T000000Z-2khz.386
